topic_id,type,stem,is_active,explanation_eli5,explanation_points_by_option,explanation_l2,options,correct_answer,difficulty,created_at,updated_at
0bcf1cdf-b5d4-4d25-be55-0a4dabedd6d2,single_best_answer,"A 68-year-old man is brought to the emergency department with a generalised tonic-clonic seizure that has continued for 18 minutes. His airway is supported, high-flow oxygen is being given and capillary blood glucose is 6.1 mmol/L. He has received two appropriate doses of intravenous lorazepam but continues to convulse. What is the most appropriate next step in management?",true,"If a seizure continues after two doses of lorazepam, move to a longer-acting intravenous anti-seizure drug rather than repeating sedatives or waiting.","{""A"": """", ""B"": """", ""C"": ""This patient has established convulsive status epilepticus and has not responded to two doses of intravenous lorazepam. The next step is an intravenous longer-acting antiseizure medicine such as levetiracetam, alongside ongoing ABC support and senior escalation. A third benzodiazepine dose increases the risk of respiratory depression and is not the usual next step after two adequate doses. CT head may be needed later to identify a cause but must not delay seizure control. Oral carbamazepine is not appropriate in ongoing convulsive status epilepticus. Observation alone is unsafe."", ""D"": """", ""E"": """"}","Correct answer: C - Give intravenous levetiracetam

This patient has established convulsive status epilepticus and has not responded to two doses of intravenous lorazepam. The next step is an intravenous longer-acting antiseizure medicine such as levetiracetam, alongside ongoing ABC support and senior escalation. A third benzodiazepine dose increases the risk of respiratory depression and is not the usual next step after two adequate doses. CT head may be needed later to identify a cause but must not delay seizure control. Oral carbamazepine is not appropriate in ongoing convulsive status epilepticus. Observation alone is unsafe.

Clinical context: In UK emergency departments, status epilepticus is managed using a stepwise protocol with early airway support, glucose correction, benzodiazepines, second-line intravenous antiseizure medication and escalation to anaesthesia or critical care if refractory.

Guideline anchor: NICE and Resus Council UK principles for convulsive status epilepticus management

Exam tip: After two adequate benzodiazepine doses, think second-line IV antiseizure therapy and senior escalation.","[{""label"": ""A"", ""text"": ""Arrange urgent CT head before further drug treatment""}, {""label"": ""B"", ""text"": ""Give a third dose of intravenous lorazepam""}, {""label"": ""C"", ""text"": ""Give intravenous levetiracetam""}, {""label"": ""D"", ""text"": ""Give oral carbamazepine via a nasogastric tube""}, {""label"": ""E"", ""text"": ""Observe for spontaneous seizure termination""}]",C,medium,2026-05-11T19:39:12.074078+00:00,2026-05-11T19:39:12.074078+00:00
c50ce2d9-9709-4fbf-ae02-38c7af369cf8,single_best_answer,"A 47-year-old woman has 6 months of gritty, burning eyes and recurrent small eyelid swellings. Examination shows telangiectasia at the posterior lid margins and thick oily secretions from the meibomian gland openings when the lid is gently pressed. The conjunctiva is mildly injected and visual acuity is normal. What is the most likely diagnosis?",true,Blocked oily glands along the eyelid margin can cause chronic irritation and recurrent lid lumps. This is posterior blepharitis.,"{""A"": """", ""B"": """", ""C"": """", ""D"": ""Posterior blepharitis is caused by meibomian gland dysfunction and presents with gritty, burning eyes, oily tear film, telangiectasia at the posterior lid margin and thick gland secretions. Anterior staphylococcal blepharitis more typically causes crusting and collarettes around the eyelashes. A chalazion is a discrete, usually painless tarsal plate lump. Entropion is inward turning of the eyelid causing lashes to rub on the eye. Xanthelasma causes yellow plaques around the eyelids rather than inflamed gland openings."", ""E"": """"}","Correct answer: D - Posterior blepharitis

Posterior blepharitis is caused by meibomian gland dysfunction and presents with gritty, burning eyes, oily tear film, telangiectasia at the posterior lid margin and thick gland secretions. Anterior staphylococcal blepharitis more typically causes crusting and collarettes around the eyelashes. A chalazion is a discrete, usually painless tarsal plate lump. Entropion is inward turning of the eyelid causing lashes to rub on the eye. Xanthelasma causes yellow plaques around the eyelids rather than inflamed gland openings.

Clinical context: Meibomian gland dysfunction is common in primary care and optometry presentations and is usually managed with lid hygiene, warm compresses and treatment of associated dry eye or rosacea when present.

Guideline anchor: standard UK clinical practice

Exam tip: Meibomian gland dysfunction points to posterior blepharitis; lash crusting points more towards anterior blepharitis.","[{""label"": ""A"", ""text"": ""Anterior staphylococcal blepharitis""}, {""label"": ""B"", ""text"": ""Chalazion""}, {""label"": ""C"", ""text"": ""Entropion""}, {""label"": ""D"", ""text"": ""Posterior blepharitis""}, {""label"": ""E"", ""text"": ""Xanthelasma""}]",D,hard,2026-05-11T19:39:12.074090+00:00,2026-05-11T19:39:12.074090+00:00
b249d7e5-dc80-4c52-8f99-eead3ea61ef9,single_best_answer,A 32-year-old man is treated in an eye casualty clinic for acute anterior uveitis. Cyclopentolate drops have been instilled and his vision is blurred in the affected eye. He says he intends to drive himself home immediately because he has parked nearby. What is the most appropriate action?,true,"If eye drops make vision blurry, the patient should not drive until vision returns to normal. The clinician should explain this and help them get home safely.","{""A"": ""Cycloplegic drops can blur vision and affect accommodation, making driving unsafe. The doctor should clearly advise the patient not to drive until vision has recovered and help arrange safe transport. Covering one eye is not a safe workaround because it reduces depth perception and may not meet driving standards. Immediate DVLA notification is not the first step for a temporary, treatment-related impairment; disclosure without consent is considered only if a patient continues to drive despite clear advice and poses a serious risk. Physically taking keys is usually not appropriate except in exceptional immediate danger. Documentation alone is insufficient without clear safety advice."", ""B"": """", ""C"": """", ""D"": """", ""E"": """"}","Correct answer: A - Advise him not to drive until his vision has recovered and help arrange alternative transport

Cycloplegic drops can blur vision and affect accommodation, making driving unsafe. The doctor should clearly advise the patient not to drive until vision has recovered and help arrange safe transport. Covering one eye is not a safe workaround because it reduces depth perception and may not meet driving standards. Immediate DVLA notification is not the first step for a temporary, treatment-related impairment; disclosure without consent is considered only if a patient continues to drive despite clear advice and poses a serious risk. Physically taking keys is usually not appropriate except in exceptional immediate danger. Documentation alone is insufficient without clear safety advice.

Clinical context: Patients attending UK eye casualty may receive dilating or cycloplegic drops. Clinicians should warn about temporary visual impairment and driving safety.

Guideline anchor: GMC confidentiality and public safety principles; DVLA visual standards principles

Exam tip: For driving risk, advise the patient first; consider breaching confidentiality only if they ignore advice and create serious risk to others.","[{""label"": ""A"", ""text"": ""Advise him not to drive until his vision has recovered and help arrange alternative transport""}, {""label"": ""B"", ""text"": ""Allow him to drive if he covers the affected eye""}, {""label"": ""C"", ""text"": ""Notify the DVLA immediately without discussing this with him""}, {""label"": ""D"", ""text"": ""Physically take his car keys and refuse to return them""}, {""label"": ""E"", ""text"": ""Document the discussion but give no specific advice about driving""}]",A,medium,2026-05-11T19:39:12.074102+00:00,2026-05-11T19:39:12.074102+00:00
0eb7c230-3f85-4f3a-b6cc-09f290c47650,single_best_answer,A 29-year-old man with gambling disorder says he mainly plays online slot games because he never knows when a win will occur. Occasional unpredictable wins keep him playing for hours despite repeated losses. Which learning mechanism best explains the persistence of this behaviour?,true,"Unpredictable wins are especially powerful because the person keeps trying, not knowing which attempt might pay out.","{""A"": """", ""B"": """", ""C"": """", ""D"": ""Gambling machines and online slot games use unpredictable rewards delivered after an uncertain number of responses, which is a variable-ratio reinforcement schedule. This produces high and persistent response rates and is resistant to extinction. Fixed-interval reinforcement gives rewards after a set time interval. Negative reinforcement involves removing an unpleasant stimulus. Classical conditioning is learning by association between stimuli. Vicarious learning involves learning by observing others."", ""E"": """"}","Correct answer: D - Variable-ratio operant reinforcement

Gambling machines and online slot games use unpredictable rewards delivered after an uncertain number of responses, which is a variable-ratio reinforcement schedule. This produces high and persistent response rates and is resistant to extinction. Fixed-interval reinforcement gives rewards after a set time interval. Negative reinforcement involves removing an unpleasant stimulus. Classical conditioning is learning by association between stimuli. Vicarious learning involves learning by observing others.

Clinical context: Understanding reinforcement schedules helps explain why gambling behaviours can persist despite harm and why behavioural interventions target triggers, urges and reward patterns.

Guideline anchor: standard behavioural science principles used in UK mental health practice

Exam tip: Unpredictable reward after a variable number of responses equals variable-ratio reinforcement.","[{""label"": ""A"", ""text"": ""Classical conditioning by pairing gambling with withdrawal symptoms""}, {""label"": ""B"", ""text"": ""Fixed-interval reinforcement""}, {""label"": ""C"", ""text"": ""Negative reinforcement through avoidance of punishment""}, {""label"": ""D"", ""text"": ""Variable-ratio operant reinforcement""}, {""label"": ""E"", ""text"": ""Vicarious learning through modelling""}]",D,medium,2026-05-11T19:39:12.074116+00:00,2026-05-11T19:39:12.074116+00:00
4659128c-b8ef-4d3b-bf93-02941c2e5a5a,single_best_answer,"A 71-year-old man presents with 3 weeks of worsening breathlessness and weight loss. Chest x-ray shows a moderate unilateral left pleural effusion. He is afebrile and haemodynamically stable, with no known heart failure. What is the most appropriate initial investigation to determine the cause of the effusion?",true,"When one side has unexplained fluid around the lung, take a guided sample of the fluid to find out whether it is due to cancer, infection or another cause.","{""A"": """", ""B"": """", ""C"": """", ""D"": """", ""E"": ""An unexplained unilateral pleural effusion should be investigated with image-guided diagnostic pleural aspiration, sending fluid for biochemistry, cytology and microbiology as appropriate. Bronchoscopy may be indicated later if an endobronchial lesion is suspected but is not the initial test to characterise the effusion. CT pulmonary angiography and D-dimer are used when pulmonary embolism is suspected. Peak flow does not investigate pleural fluid.""}","Correct answer: E - Ultrasound-guided diagnostic pleural aspiration

An unexplained unilateral pleural effusion should be investigated with image-guided diagnostic pleural aspiration, sending fluid for biochemistry, cytology and microbiology as appropriate. Bronchoscopy may be indicated later if an endobronchial lesion is suspected but is not the initial test to characterise the effusion. CT pulmonary angiography and D-dimer are used when pulmonary embolism is suspected. Peak flow does not investigate pleural fluid.

Clinical context: In UK respiratory practice, thoracic ultrasound is used to confirm a safe site for pleural aspiration and reduce complications.

Guideline anchor: British Thoracic Society pleural disease guidance and standard UK clinical practice

Exam tip: Unilateral unexplained effusion usually needs diagnostic aspiration unless there is a clear transudative cause such as obvious heart failure.","[{""label"": ""A"", ""text"": ""Bronchoscopy""}, {""label"": ""B"", ""text"": ""CT pulmonary angiography""}, {""label"": ""C"", ""text"": ""Peak expiratory flow measurement""}, {""label"": ""D"", ""text"": ""Serum D-dimer""}, {""label"": ""E"", ""text"": ""Ultrasound-guided diagnostic pleural aspiration""}]",E,medium,2026-05-11T19:39:12.074127+00:00,2026-05-11T19:39:12.074127+00:00
916fc41d-5b1d-49eb-bd61-4e7c8f1e33ec,single_best_answer,"A varicella-zoster virus IgG test is used to identify immunity in healthcare workers. In a group where 90% are truly immune, the test sensitivity is 95% and specificity is 90%. Approximately what is the positive predictive value of the test in this group?",true,"Most people in this group are already immune, so a positive test is very likely to be a true positive.","{""A"": """", ""B"": """", ""C"": """", ""D"": """", ""E"": ""Imagine 10,000 healthcare workers. If 90% are immune, 9,000 are truly immune and 1,000 are not. With 95% sensitivity, 8,550 immune workers test positive. With 90% specificity, 10% of the 1,000 non-immune workers test falsely positive, giving 100 false positives. Positive predictive value is true positives divided by all positive tests: 8,550 divided by 8,650, which is about 98.8%, approximately 99%.""}","Correct answer: E - 99%

Imagine 10,000 healthcare workers. If 90% are immune, 9,000 are truly immune and 1,000 are not. With 95% sensitivity, 8,550 immune workers test positive. With 90% specificity, 10% of the 1,000 non-immune workers test falsely positive, giving 100 false positives. Positive predictive value is true positives divided by all positive tests: 8,550 divided by 8,650, which is about 98.8%, approximately 99%.

Clinical context: Varicella immunity testing is relevant in healthcare settings because susceptible staff exposed to varicella may require occupational health advice and post-exposure management.

Guideline anchor: standard epidemiological principles; UKHSA varicella occupational health principles

Exam tip: For predictive values, build a 2 by 2 table using an easy denominator such as 10,000.","[{""label"": ""A"", ""text"": ""46%""}, {""label"": ""B"", ""text"": ""86%""}, {""label"": ""C"", ""text"": ""90%""}, {""label"": ""D"", ""text"": ""95%""}, {""label"": ""E"", ""text"": ""99%""}]",E,hard,2026-05-11T19:39:12.074139+00:00,2026-05-11T19:39:12.074139+00:00
c3e18458-7b85-4a59-96e4-6fe850baf645,single_best_answer,A 42-year-old man with a fixed belief that he is under surveillance describes a recent experience. He saw a passer-by tying a shoelace and immediately knew this ordinary event meant that MI5 had marked his house for monitoring. He accepts that the visual perception itself was normal but is certain of its special meaning. Which psychopathological phenomenon is this?,true,"The person really saw the shoelace being tied, but attached a false, fixed and highly personal meaning to it.","{""A"": """", ""B"": """", ""C"": """", ""D"": """", ""E"": ""Delusional perception occurs when a real, correctly perceived event is given a new, abnormal and delusional meaning. Here, the passer-by tying a shoelace is perceived normally but interpreted as proof of MI5 surveillance. An auditory hallucination is a perception of sound without an external stimulus. Delusional mood is a vague sense that something significant or ominous is happening before a delusion crystallises. Obsessional rumination is intrusive, repetitive thought recognised as originating from the person's own mind and usually resisted. An overvalued idea is an understandable but dominant belief, not held with delusional intensity.""}","Correct answer: E - Delusional perception

Delusional perception occurs when a real, correctly perceived event is given a new, abnormal and delusional meaning. Here, the passer-by tying a shoelace is perceived normally but interpreted as proof of MI5 surveillance. An auditory hallucination is a perception of sound without an external stimulus. Delusional mood is a vague sense that something significant or ominous is happening before a delusion crystallises. Obsessional rumination is intrusive, repetitive thought recognised as originating from the person's own mind and usually resisted. An overvalued idea is an understandable but dominant belief, not held with delusional intensity.

Clinical context: Psychopathology terms are used in UK mental state examination to describe the form of abnormal experiences, not just their content.

Guideline anchor: standard UK psychiatric psychopathology teaching

Exam tip: Normal perception plus delusional meaning equals delusional perception.","[{""label"": ""A"", ""text"": ""Auditory hallucination""}, {""label"": ""B"", ""text"": ""Delusional mood""}, {""label"": ""C"", ""text"": ""Obsessional rumination""}, {""label"": ""D"", ""text"": ""Overvalued idea""}, {""label"": ""E"", ""text"": ""Delusional perception""}]",E,hard,2026-05-11T19:39:12.074150+00:00,2026-05-11T19:39:12.074150+00:00
68bfe297-858e-4beb-bb48-722944dc7715,single_best_answer,"A 36-year-old woman at 35+2 weeks' gestation has known placenta praevia. She presents with sudden heavy painless vaginal bleeding. Her pulse is 124/min, blood pressure is 86/52 mmHg and the fetal heart rate is 90/min. The fetus is in a transverse lie. What is the most appropriate management?",true,Heavy bleeding from placenta praevia with shock and a slow fetal heart rate is an emergency: resuscitate the mother and deliver by emergency caesarean.,"{""A"": ""This is major antepartum haemorrhage in a woman with known placenta praevia, maternal shock and fetal bradycardia. The correct management is immediate senior obstetric, anaesthetic and neonatal involvement, activation of the major haemorrhage protocol, maternal resuscitation with blood products as required and emergency caesarean birth. Digital vaginal examination is contraindicated in placenta praevia because it may worsen bleeding. Outpatient management and waiting for further imaging are unsafe. Induction with vaginal prostaglandin is inappropriate with major placenta praevia, transverse lie and fetal compromise."", ""B"": """", ""C"": """", ""D"": """", ""E"": """"}","Correct answer: A - Activate the obstetric major haemorrhage protocol, resuscitate and proceed to emergency caesarean birth

This is major antepartum haemorrhage in a woman with known placenta praevia, maternal shock and fetal bradycardia. The correct management is immediate senior obstetric, anaesthetic and neonatal involvement, activation of the major haemorrhage protocol, maternal resuscitation with blood products as required and emergency caesarean birth. Digital vaginal examination is contraindicated in placenta praevia because it may worsen bleeding. Outpatient management and waiting for further imaging are unsafe. Induction with vaginal prostaglandin is inappropriate with major placenta praevia, transverse lie and fetal compromise.

Clinical context: In UK maternity units, major antepartum haemorrhage is managed as an obstetric emergency with multidisciplinary response and maternal stabilisation alongside planning urgent birth when indicated.

Guideline anchor: RCOG and NICE principles for antepartum haemorrhage and placenta praevia management

Exam tip: In placenta praevia, avoid digital vaginal examination; unstable mother or compromised fetus means emergency escalation and usually caesarean birth.","[{""label"": ""A"", ""text"": ""Activate the obstetric major haemorrhage protocol, resuscitate and proceed to emergency caesarean birth""}, {""label"": ""B"", ""text"": ""Arrange outpatient corticosteroids and review in 48 hours""}, {""label"": ""C"", ""text"": ""Perform a digital vaginal examination to assess cervical dilatation""}, {""label"": ""D"", ""text"": ""Start induction of labour with vaginal prostaglandin""}, {""label"": ""E"", ""text"": ""Wait for ultrasound confirmation before calling the obstetric team""}]",A,hard,2026-05-11T19:39:12.074163+00:00,2026-05-11T19:39:12.074163+00:00
5d6e423c-15ba-407c-bc34-7f68efd4dba9,single_best_answer,A 69-year-old man has symptomatic knee osteoarthritis despite regular exercise and weight loss advice. He has stage 3 chronic kidney disease and a previous bleeding peptic ulcer. He asks for analgesia for activity-related knee pain. What is the most appropriate initial pharmacological treatment?,true,"For knee arthritis pain, an anti-inflammatory gel can help and is safer than anti-inflammatory tablets in someone with kidney disease and ulcer history.","{""A"": """", ""B"": """", ""C"": """", ""D"": """", ""E"": ""Topical NSAIDs are recommended for knee osteoarthritis and have lower systemic adverse-effect risk than oral NSAIDs, making them suitable in a patient with chronic kidney disease and previous peptic ulcer bleeding. Oral diclofenac without gastroprotection is unsafe and increases renal, gastrointestinal and cardiovascular risks. Codeine may be considered only in selected cases and is not preferred initially due to adverse effects and dependence risk. Glucosamine is not recommended as a disease-modifying or analgesic treatment. Regular oral prednisolone is not a standard treatment for osteoarthritis.""}","Correct answer: E - Topical non-steroidal anti-inflammatory gel

Topical NSAIDs are recommended for knee osteoarthritis and have lower systemic adverse-effect risk than oral NSAIDs, making them suitable in a patient with chronic kidney disease and previous peptic ulcer bleeding. Oral diclofenac without gastroprotection is unsafe and increases renal, gastrointestinal and cardiovascular risks. Codeine may be considered only in selected cases and is not preferred initially due to adverse effects and dependence risk. Glucosamine is not recommended as a disease-modifying or analgesic treatment. Regular oral prednisolone is not a standard treatment for osteoarthritis.

Clinical context: UK osteoarthritis care emphasises education, exercise and weight management, with topical NSAIDs commonly used for localised knee or hand symptoms.

Guideline anchor: NICE osteoarthritis guidance

Exam tip: For knee or hand osteoarthritis, topical NSAIDs are often the first pharmacological choice, especially if oral NSAIDs are risky.","[{""label"": ""A"", ""text"": ""Codeine modified-release tablets""}, {""label"": ""B"", ""text"": ""Glucosamine capsules""}, {""label"": ""C"", ""text"": ""Oral diclofenac with no gastroprotection""}, {""label"": ""D"", ""text"": ""Regular oral prednisolone""}, {""label"": ""E"", ""text"": ""Topical non-steroidal anti-inflammatory gel""}]",E,medium,2026-05-11T19:39:12.074177+00:00,2026-05-11T19:39:12.074177+00:00
39c4c22f-c2eb-41d2-9502-56bcf89f6bd8,single_best_answer,"A 3-year-old child has had fever for 6 days with bilateral non-purulent conjunctivitis, cracked red lips, a strawberry tongue, cervical lymphadenopathy and a widespread rash. Kawasaki disease is suspected. Which investigation is most important to assess for the main complication?",true,"Kawasaki disease can damage the coronary arteries, so an ultrasound scan of the heart is needed.","{""A"": """", ""B"": ""The major complication of Kawasaki disease is coronary artery aneurysm or other coronary involvement, assessed with echocardiography. CT brain and EEG are not relevant to the main complication. Lumbar puncture may be considered if meningitis is suspected, but it does not assess Kawasaki complications. Renal ultrasound is not the key investigation."", ""C"": """", ""D"": """", ""E"": """"}","Correct answer: B - Echocardiography

The major complication of Kawasaki disease is coronary artery aneurysm or other coronary involvement, assessed with echocardiography. CT brain and EEG are not relevant to the main complication. Lumbar puncture may be considered if meningitis is suspected, but it does not assess Kawasaki complications. Renal ultrasound is not the key investigation.

Clinical context: Children with suspected Kawasaki disease require urgent paediatric assessment, treatment with intravenous immunoglobulin and aspirin when indicated, and cardiac imaging follow-up.

Guideline anchor: NICE and standard UK paediatric practice for Kawasaki disease assessment

Exam tip: Kawasaki disease complication equals coronary artery aneurysm; investigation equals echocardiography.","[{""label"": ""A"", ""text"": ""CT brain""}, {""label"": ""B"", ""text"": ""Echocardiography""}, {""label"": ""C"", ""text"": ""Electroencephalography""}, {""label"": ""D"", ""text"": ""Lumbar puncture""}, {""label"": ""E"", ""text"": ""Renal ultrasound""}]",B,easy,2026-05-11T19:39:12.074189+00:00,2026-05-11T19:39:12.074189+00:00
c51bc834-bda5-4fd4-b755-2d7f70733502,single_best_answer,"A 62-year-old woman presents with tiredness, glossitis and numbness in both feet. Blood tests show Hb 91 g/L (115-160), MCV 112 fL (80-100), vitamin B12 82 ng/L (180-900) and folate 6 micrograms/L (3-20). Intrinsic factor antibodies are positive. Which medication regimen is most appropriate?",true,"Low B12 can damage nerves. Because she has numbness, she needs frequent B12 injections at first, then lifelong maintenance injections.","{""A"": ""This patient has vitamin B12 deficiency due to pernicious anaemia and neurological symptoms. The best treatment is intramuscular hydroxocobalamin 1 mg on alternate days until there is no further neurological improvement, followed by maintenance every 2 months. Three-monthly injections without loading doses are used for maintenance in uncomplicated B12 deficiency and are insufficient here. Folic acid alone may worsen neurological complications if B12 deficiency is untreated. Low-dose oral cyanocobalamin is not appropriate for pernicious anaemia with neurological signs. Iron is not the primary deficiency."", ""B"": """", ""C"": """", ""D"": """", ""E"": """"}","Correct answer: A - Hydroxocobalamin 1 mg intramuscularly on alternate days until no further improvement, then every 2 months

This patient has vitamin B12 deficiency due to pernicious anaemia and neurological symptoms. The best treatment is intramuscular hydroxocobalamin 1 mg on alternate days until there is no further neurological improvement, followed by maintenance every 2 months. Three-monthly injections without loading doses are used for maintenance in uncomplicated B12 deficiency and are insufficient here. Folic acid alone may worsen neurological complications if B12 deficiency is untreated. Low-dose oral cyanocobalamin is not appropriate for pernicious anaemia with neurological signs. Iron is not the primary deficiency.

Clinical context: In UK practice, suspected pernicious anaemia with neurological features is treated promptly with parenteral B12 and does not wait for specialist review.

Guideline anchor: BNF and NICE Clinical Knowledge Summaries guidance on anaemia due to vitamin B12 deficiency

Exam tip: Neurological symptoms in B12 deficiency mean alternate-day hydroxocobalamin loading and 2-monthly maintenance.","[{""label"": ""A"", ""text"": ""Hydroxocobalamin 1 mg intramuscularly on alternate days until no further improvement, then every 2 months""}, {""label"": ""B"", ""text"": ""Hydroxocobalamin 1 mg intramuscularly once every 3 months without loading doses""}, {""label"": ""C"", ""text"": ""Folic acid 5 mg orally once daily for 4 months""}, {""label"": ""D"", ""text"": ""Cyanocobalamin 50 micrograms orally once daily for 4 weeks""}, {""label"": ""E"", ""text"": ""Ferrous sulfate 200 mg orally three times daily for 3 months""}]",A,easy,2026-05-11T19:39:12.074200+00:00,2026-05-11T19:39:12.074200+00:00
2a059ae2-7e41-4506-9eb2-5e63319058f4,single_best_answer,A 78-year-old man with atrial fibrillation develops sudden severe pain in his left leg 2 hours after stopping his anticoagulant for a dental procedure. The foot is cold and pale with absent dorsalis pedis and posterior tibial pulses. He has reduced sensation over the toes and weak ankle dorsiflexion. What is the most appropriate immediate next step?,true,"A blocked artery is starving the leg of blood. Because the nerves are already affected, the leg may be lost unless vascular treatment starts immediately.","{""A"": ""Sudden pain, pallor, coldness, absent pulses and neurological signs indicate acute limb ischaemia, likely embolic from atrial fibrillation. Sensory and motor deficits mean the limb is threatened and requires urgent vascular surgery input and immediate intravenous unfractionated heparin unless contraindicated. Imaging may be useful but must not delay senior vascular assessment in a threatened limb. Aspirin alone or delayed outpatient imaging is unsafe. Compression stockings and venous Doppler are for venous disease, not arterial occlusion."", ""B"": """", ""C"": """", ""D"": """", ""E"": """"}","Correct answer: A - Urgent vascular surgery referral and immediate intravenous unfractionated heparin

Sudden pain, pallor, coldness, absent pulses and neurological signs indicate acute limb ischaemia, likely embolic from atrial fibrillation. Sensory and motor deficits mean the limb is threatened and requires urgent vascular surgery input and immediate intravenous unfractionated heparin unless contraindicated. Imaging may be useful but must not delay senior vascular assessment in a threatened limb. Aspirin alone or delayed outpatient imaging is unsafe. Compression stockings and venous Doppler are for venous disease, not arterial occlusion.

Clinical context: Acute limb ischaemia is a time-critical vascular emergency in UK emergency departments and requires same-day specialist assessment.

Guideline anchor: Vascular Society principles and standard UK emergency vascular practice

Exam tip: Motor or sensory loss in acute limb ischaemia means a threatened limb: call vascular surgery and start IV heparin.","[{""label"": ""A"", ""text"": ""Urgent vascular surgery referral and immediate intravenous unfractionated heparin""}, {""label"": ""B"", ""text"": ""Arrange outpatient arterial duplex ultrasound within 2 weeks""}, {""label"": ""C"", ""text"": ""Give aspirin and review the limb after 6 hours""}, {""label"": ""D"", ""text"": ""Request CT angiography before contacting a vascular surgeon""}, {""label"": ""E"", ""text"": ""Apply graduated compression stockings and arrange venous Doppler ultrasound""}]",A,hard,2026-05-11T19:39:12.074213+00:00,2026-05-11T19:39:12.074213+00:00
61c08a5a-c0a4-49c9-b40e-2921e4a3e7ab,single_best_answer,"A 46-year-old woman is 24 hours post-total thyroidectomy. She develops perioral tingling, carpopedal spasm and feels faint. ECG shows a prolonged QT interval. Blood tests show adjusted calcium 1.62 mmol/L (2.20-2.60). What is the most appropriate immediate management?",true,"Her calcium is dangerously low and affecting muscles and heart rhythm, so calcium must be given directly into a vein while monitoring the heart.","{""A"": """", ""B"": ""This patient has symptomatic hypocalcaemia after thyroidectomy, likely due to hypoparathyroidism. Tetany and QT prolongation make this an emergency requiring intravenous calcium gluconate with cardiac monitoring. Oral calcium may be used for mild or maintenance treatment but is too slow here. Zoledronic acid is used for hypercalcaemia, not hypocalcaemia. Salbutamol treats hyperkalaemia or bronchospasm. Treatment should not wait for parathyroid hormone results."", ""C"": """", ""D"": """", ""E"": """"}","Correct answer: B - Intravenous calcium gluconate with cardiac monitoring

This patient has symptomatic hypocalcaemia after thyroidectomy, likely due to hypoparathyroidism. Tetany and QT prolongation make this an emergency requiring intravenous calcium gluconate with cardiac monitoring. Oral calcium may be used for mild or maintenance treatment but is too slow here. Zoledronic acid is used for hypercalcaemia, not hypocalcaemia. Salbutamol treats hyperkalaemia or bronchospasm. Treatment should not wait for parathyroid hormone results.

Clinical context: Post-thyroidectomy hypocalcaemia is a recognised complication and symptomatic cases need urgent treatment on an acute surgical or endocrine pathway.

Guideline anchor: BNF and standard UK endocrine emergency practice

Exam tip: Tetany, seizures or prolonged QT with low calcium require IV calcium gluconate.","[{""label"": ""A"", ""text"": ""Oral calcium carbonate and routine outpatient follow-up""}, {""label"": ""B"", ""text"": ""Intravenous calcium gluconate with cardiac monitoring""}, {""label"": ""C"", ""text"": ""Intravenous zoledronic acid and 0.9% sodium chloride""}, {""label"": ""D"", ""text"": ""Nebulised salbutamol and repeat calcium in 4 hours""}, {""label"": ""E"", ""text"": ""Wait for parathyroid hormone results before treating""}]",B,medium,2026-05-11T19:39:12.074225+00:00,2026-05-11T19:39:12.074225+00:00
26d2ada9-a454-465e-a97e-e04e2194fb64,single_best_answer,"A 22-year-old man is being investigated on a suspected testicular cancer pathway. He tells the urology doctor that he does not want his mother to know anything about his condition. Later that day, his mother phones the ward asking whether he has cancer and what treatment is planned. What is the most appropriate response?",true,"Even if his mother is worried, the information belongs to the patient. Doctors should support him to share it, but cannot share it for him without permission.","{""A"": """", ""B"": ""An adult patient with capacity has the right to confidentiality. The doctor should not disclose diagnosis, investigations or treatment plans to relatives without consent. It is appropriate to encourage the patient to involve trusted family or friends for support, but disclosure cannot be forced unless there is an overriding public interest or serious risk to others, which is not present here. Being next of kin does not automatically grant access to clinical information. Confirming attendance may itself breach confidentiality if the patient has not consented."", ""C"": """", ""D"": """", ""E"": """"}","Correct answer: B - Explain that clinical information cannot be shared without his consent and encourage him to discuss support with his family

An adult patient with capacity has the right to confidentiality. The doctor should not disclose diagnosis, investigations or treatment plans to relatives without consent. It is appropriate to encourage the patient to involve trusted family or friends for support, but disclosure cannot be forced unless there is an overriding public interest or serious risk to others, which is not present here. Being next of kin does not automatically grant access to clinical information. Confirming attendance may itself breach confidentiality if the patient has not consented.

Clinical context: Young men with suspected testicular cancer often need sensitive communication about fertility, treatment and family support, while maintaining confidentiality.

Guideline anchor: GMC confidentiality guidance

Exam tip: Next of kin is not the same as legal permission to receive confidential information.","[{""label"": ""A"", ""text"": ""Confirm only that he is attending the hospital, but give no clinical details""}, {""label"": ""B"", ""text"": ""Explain that clinical information cannot be shared without his consent and encourage him to discuss support with his family""}, {""label"": ""C"", ""text"": ""Tell his mother the diagnosis because cancer is a serious condition""}, {""label"": ""D"", ""text"": ""Share the treatment plan because she is his next of kin""}, {""label"": ""E"", ""text"": ""Ask his mother to come to clinic so the results can be discussed with her""}]",B,medium,2026-05-11T19:39:12.074237+00:00,2026-05-11T19:39:12.074237+00:00
